customer_id,tension,tariff,power,department,section,segment,zone
99117,BT 230 V,TRS,4600,1,23,109,1
99118,BT 230 V,TCB,3700,1,14,107,7
99119,BT 230 V,TRS,4600,1,15,103,4
99120,BT 230 V,THE,9200,8,1,7,18
99122,BT 230 V,TRS,3700,3,17,176,4
99123,BT 230 V,TRS,3700,1,9,34,14
99124,BT 230 V,TCB,3700,9,2,204,800
99125,BT 230 V,TCBD,3700,1,5,205,3
99126,BT 230 V,TCB,3700,3,16,114,10
99127,BT 230 V,TRD,7400,7,4,4,7
99128,BT 230 V,TCBD,3700,3,16,209,607
99129,BT 230 V,TRS,3700,1,17,208,11
99130,BT 230 V,TGS,3700,3,4,6,6
99131,BT 230 V,TCBD,3700,15,1,139,32
99133,BT 230 V,TRS,4600,1,1,105,6
99134,BT 230 V,TRS,2300,3,6,26,1
99135,BT 230 V,TRS,2300,1,14,119,600
99136,BT 230 V,TCB,3700,16,6,22,14
99138,BT 230 V,TCB,3700,10,1,232,7
99139,BT 230 V,TRS,3700,16,6,203,49
99141,BT 230 V,TCBT,3700,12,1,118,701
99143,BT 230 V,TRD,7400,1,18,121,600
99144,BT 230 V,TCBD,3700,2,1,5,7
99145,BT 230 V,TRS,3700,11,12,5,1
99146,BT 230 V,TRS,3700,1,12,26,6
99148,BT 230 V,TRS,3700,1,12,10,3
99149,BT 230 V,TRD,3700,16,6,19,600
99150,BT 230 V,TRD,4600,3,5,212,37
99151,BT 230 V,TRS,3700,1,99,53,10
99152,BT 230 V,TCB,3700,14,5,110,700
99153,BT 230 V,TCB,3700,13,9,10,606
99154,BT 230 V,TRS,4600,17,11,3,6
99155,BT 230 V,TRS,3700,16,1,33,623
99158,BT 230 V,TCBD,3700,1,17,430,54
99159,BT 230 V,TCB,3700,13,3,203,814
99160,BT 230 V,TCBD,3700,1,11,73,19
99161,BT 230 V,TGS,4600,1,20,48,1
99162,BT 230 V,TRS,3700,4,3,3,17
99164,BT 230 V,TRS,7400,1,7,303,8
99165,BT 230 V,TCB,3700,18,1,20,16
99166,BT 230 V,TRS,3700,1,17,129,36
99167,BT 230 V,TCBD,3700,3,37,517,611
99168,BT 230 V,TCB,3700,16,6,408,800
99169,BT 230 V,TGS,3700,3,27,9,12
99170,BT 230 V,TRS,3700,1,10,43,9
99172,BT 230 V,TCBT,3700,2,1,4,1
99174,BT 230 V,TCBD,3700,15,1,139,24
99175,BT 230 V,TRS,3700,1,20,49,2
99176,BT 230 V,TRS,3700,17,1,5,11
99178,BT 230 V,TRS,4600,2,7,2,11
99179,BT 230 V,TRS,3700,10,1,320,9
99180,BT 230 V,TRD,4600,3,4,1,5
99182,BT 230 V,TRS,3700,3,37,493,15
99183,BT 230 V,TCBD,3700,15,1,139,704
99184,BT 230 V,TRS,4600,9,1,115,234
99185,BT 230 V,TCB,3700,14,1,219,25
99187,BT 230 V,TGS,7400,1,14,112,14
99188,BT 230 V,TCB,3700,13,9,501,841
99190,BT 230 V,TRS,4600,16,2,8,4
99191,BT 230 V,TCBD,3700,16,1,32,609
99192,BT 230 V,TRS,3700,8,10,208,600
99193,BT 230 V,TCBD,3700,1,11,206,12
99194,BT 230 V,TCB,3700,8,10,1,24
99195,BT 230 V,TRS,4600,1,15,205,5
99197,BT 230 V,TCB,3700,5,8,206,62
99200,BT 230 V,TCB,3700,1,99,49,7
99201,BT 230 V,TCB,3700,1,10,248,13
99206,BT 230 V,TCB,3700,1,18,123,10
99207,BT 230 V,TRS,4600,1,10,237,11
99208,BT 230 V,TRS,3700,9,7,103,605
99210,BT 230 V,TRS,3700,3,8,319,21
99211,BT 230 V,TGS,7400,9,8,2,12
99213,BT 230 V,TRS,3700,11,1,31,6
99214,BT 230 V,TRS,4600,10,3,12,801
99215,BT 230 V,TCB,3700,11,12,6,9
99216,BT 230 V,TRS,3700,16,6,313,42
99217,BT 230 V,TRS,4600,1,99,166,600
99218,BT 230 V,TRS,4600,10,8,5,4
99219,BT 230 V,TRD,9200,1,18,209,9
99220,BT 230 V,TRS,3700,3,37,235,41
99222,BT 230 V,TRS,3700,1,17,230,602
99223,BT 230 V,TCBT,3700,15,3,505,612
99224,BT 230 V,TCBD,3700,2,1,5,5
99225,BT 230 V,TCB,3700,1,15,206,12
99226,BT 230 V,TRS,3700,10,1,317,1
99227,BT 230 V,TCBD,3700,2,1,5,5
99228,BT 230 V,TRS,3700,3,4,32,601
99231,BT 230 V,TRS,3700,3,13,7,1
99233,BT 230 V,TRD,9200,3,37,526,604
99236,BT 230 V,TRS,4600,13,3,103,48
99237,BT 230 V,TRS,4600,1,14,17,6
99238,BT 230 V,TCBT,3700,13,9,106,24
99239,BT 230 V,TRS,3700,3,4,17,2
99240,BT 230 V,TCBD,3700,1,17,130,804
99241,BT 230 V,TCBD,3700,2,1,5,7
99242,BT 230 V,TRS,4600,16,6,209,810
99243,BT 230 V,TCBD,3700,3,17,645,811
99245,BT 230 V,TGS,4600,3,4,17,5
99246,BT 230 V,TRS,3700,3,5,11,800
99248,BT 230 V,TCBD,3700,10,1,529,700
99251,BT 230 V,TCB,3700,3,2,210,13
99252,BT 230 V,TCBD,3700,3,5,10,19
99253,BT 230 V,TCB,3700,17,3,9,21
99255,BT 230 V,TRS,4600,15,1,5,4
99256,BT 230 V,TGS,7400,19,1,2,9
99257,BT 230 V,TRS,3700,1,22,21,800
99258,BT 230 V,TCBD,3700,15,1,139,827
99259,BT 230 V,TRS,3700,8,5,103,2
99260,BT 230 V,TGS,3700,3,37,39,601
99262,BT 230 V,TRS,3700,17,3,812,811
99264,BT 230 V,TCB,3700,14,4,107,601
99265,BT 230 V,TRS,9200,1,14,122,4
99268,BT 230 V,TRS,3700,10,2,3,9
99270,BT 230 V,TCBD,3700,1,17,430,53
99273,BT 230 V,TRS,4600,15,3,505,803
99274,BT 230 V,TGS,4600,3,37,273,815
99275,BT 230 V,TRS,4600,13,1,8,3
99276,BT 230 V,TCB,3700,8,1,4,11
99277,BT 230 V,TRS,4600,1,12,206,7
99278,BT 230 V,TCBT,3700,18,6,504,7
99281,BT 230 V,TRS,4600,17,3,7,5
99282,BT 230 V,TGS,3700,12,1,218,30
99284,BT 230 V,TCBT,3700,3,6,14,600
99286,BT 230 V,TCB,3700,18,1,24,13
99287,BT 230 V,TCB,3700,3,2,13,3
99288,BT 230 V,TRS,7400,11,12,222,18
99289,BT 230 V,TCB,3700,16,6,22,18
99290,BT 230 V,TCB,3700,3,16,207,603
99291,BT 230 V,AMC,7400,8,5,4,2
99292,BT 230 V,TRS,3700,9,7,103,1
99294,BT 230 V,TRS,2300,1,12,33,2
99296,BT 230 V,TCBT,3700,15,1,139,704
99298,BT 230 V,TCBD,3700,1,11,73,19
99299,BT 230 V,TRS,3700,15,1,30,20
99305,BT 230 V,TCB,3700,8,13,105,18
99306,BT 230 V,TRS,15000,1,10,63,2
99310,BT 230 V,TRS,3700,1,22,120,12
99311,BT 230 V,TCBD,3700,15,1,139,24
99312,BT 230 V,TRS,3700,1,17,240,609
99313,BT 230 V,TRS,3700,10,1,243,810
99314,BT 230 V,TRS,4600,1,99,47,601
99316,BT 230 V,TRS,4600,1,24,5,603
99317,BT 230 V,TCB,3700,4,12,101,6
99319,BT 230 V,TCB,3700,10,3,209,604
99320,BT 230 V,TGS,3700,3,8,4,168
99321,BT 230 V,TCBD,3700,1,11,73,17
99322,BT 230 V,TRS,3700,3,27,111,700
99323,BT 230 V,TGS,4600,3,4,56,1
99324,BT 230 V,TCBT,3700,2,1,6,5
99326,BT 230 V,TRS,7400,1,10,45,7
99327,BT 230 V,TRS,3700,10,1,320,10
99329,BT 230 V,TCB,3700,3,17,100,800
99330,BT 230 V,TRS,3700,3,37,484,17
99331,BT 230 V,TRS,2300,1,18,229,13
99333,BT 230 V,TCB,3700,17,8,1,23
99335,BT 230 V,TRS,4600,3,37,391,22
99336,BT 230 V,TGS,12000,11,1,2,3
99337,BT 230 V,TCBD,3700,3,37,517,22
99340,BT 230 V,TRS,3700,3,37,238,34
99341,BT 230 V,TGS,3700,12,1,118,703
99342,BT 230 V,TCB,3700,10,3,30,722
99343,BT 230 V,TGS,3700,10,3,28,657
99344,BT 230 V,TGS,3700,10,1,629,601
99345,BT 230 V,TGS,4600,1,18,117,2
99346,BT 230 V,TGS,3700,17,3,201,23
99350,BT 230 V,THE,9200,17,1,140,8
99352,BT 230 V,THE,9200,17,4,3,1
99354,BT 230 V,TCBD,3700,13,9,10,807
99355,BT 230 V,TCBD,3700,15,1,139,27
99356,BT 230 V,TCBT,3700,3,17,645,111
99357,BT 230 V,TCB,3700,19,1,221,96
99358,BT 230 V,TCB,3700,13,9,9,24
99359,BT 230 V,TCB,3700,1,10,134,2
99360,BT 230 V,TRS,4600,1,23,105,2
99362,BT 230 V,TCBD,3700,2,1,5,7
99363,BT 230 V,TCBD,3700,2,1,5,2
99364,BT 230 V,TRS,7400,1,22,218,11
99367,BT 230 V,TRS,3700,1,7,102,2
99368,BT 230 V,TRS,4600,5,1,410,710
99370,BT 230 V,TGS,7400,3,27,95,3
99371,BT 230 V,TRS,3700,16,6,210,802
99373,BT 230 V,TCBD,3700,1,11,206,12
99375,BT 230 V,TRS,7400,3,37,235,47
99377,BT 230 V,TCB,3700,5,14,203,14
99378,BT 230 V,TCBD,3700,3,17,645,808
99379,BT 230 V,TCB,3700,10,5,2,604
99381,BT 230 V,TRS,3700,1,2,4,4
99382,BT 230 V,TRS,4600,5,3,309,605
99383,BT 230 V,TRS,2300,4,1,21,7
99384,BT 230 V,TGS,3700,1,16,2,800
99385,BT 230 V,TCB,3700,1,11,106,600
99386,BT 230 V,TRS,4600,1,18,208,10
99387,BT 230 V,TRS,4600,10,1,339,4
99388,BT 230 V,TRS,3700,18,14,203,603
99391,BT 230 V,TRS,3700,1,99,47,601
99393,BT 230 V,TRS,3700,2,1,527,802
99394,BT 230 V,TRS,4600,1,99,26,13
99395,BT 230 V,TCB,3700,12,1,8,4
99396,BT 230 V,TRS,3700,16,6,213,31
99397,BT 230 V,TRS,3700,3,6,14,604
99398,BT 230 V,TCBD,3700,16,1,29,8
99399,BT 230 V,TCB,3700,14,4,106,803
99400,BT 400 V,TGS,12000,3,37,184,87
99401,BT 230 V,TCBD,3700,3,17,645,811
99402,BT 230 V,TCBT,3700,3,17,645,811
99403,BT 230 V,THE,9200,7,4,101,402
99404,BT 230 V,TRS,3700,10,3,30,720
99405,BT 230 V,TGS,3700,10,1,232,7
99406,BT 230 V,TCBD,3700,15,1,139,705
99407,BT 230 V,TCBD,3700,15,1,139,825
99408,BT 230 V,TGS,3700,5,12,202,28
99409,BT 230 V,TRS,3700,10,3,309,3
99411,BT 230 V,TRS,2300,16,2,5,804
99412,BT 230 V,TRS,4600,4,1,129,602
99413,BT 230 V,TRS,7400,10,1,48,7
99414,BT 230 V,THE,7400,17,3,104,14
99415,BT 230 V,TRS,3700,10,1,139,50
99416,BT 230 V,TCB,3700,5,3,208,8
99417,BT 230 V,TRS,3700,1,17,208,17
99418,BT 230 V,TGS,3700,8,2,106,20
99419,BT 230 V,TRS,7400,1,23,112,6
99421,BT 230 V,TRS,3700,18,6,704,600
99422,BT 230 V,TRS,3700,1,99,255,9
99423,BT 230 V,TRS,7400,14,6,103,5
99425,BT 230 V,TRS,3700,13,3,301,702
99426,BT 230 V,TCBD,3700,15,1,139,705
99427,BT 230 V,TCB,3700,18,1,227,601
99429,BT 230 V,TRS,4600,1,24,111,8
99430,BT 230 V,TRS,3700,10,2,3,9
99431,BT 230 V,TRS,3700,1,11,136,800
99432,BT 230 V,TRS,2300,1,10,226,4
99433,BT 230 V,TRS,3700,3,2,11,11
99435,BT 230 V,TCB,3700,14,4,214,11
99436,BT 230 V,TRS,3700,3,16,18,601
99437,BT 230 V,TRS,3700,3,17,445,140
99438,BT 230 V,TCB,3700,13,9,201,702
99440,BT 230 V,THE,9200,1,11,163,4
99441,BT 230 V,TCBT,3700,15,1,139,825
99443,BT 230 V,TCB,3700,16,6,112,43
99446,BT 230 V,TGS,3700,11,12,130,702
99447,BT 230 V,TRS,3700,1,16,227,607
99448,BT 230 V,TRS,7400,17,13,201,19
99449,BT 230 V,TRS,3700,12,1,17,3
99450,BT 230 V,TCBD,3700,1,16,113,22
99451,BT 230 V,TRS,3700,15,3,6,16
99452,BT 230 V,TRS,4600,1,10,237,9
99453,BT 230 V,TRD,3700,3,37,217,602
99454,BT 230 V,TRS,4600,3,17,60,602
99455,BT 230 V,TRD,9200,10,1,73,707
99456,BT 230 V,TRS,3700,1,3,101,4
99457,BT 230 V,TRS,3700,10,3,211,603
99459,BT 230 V,TCB,3700,13,9,701,603
99461,BT 230 V,TCBD,3700,2,1,5,7
99462,BT 230 V,TCB,3700,1,18,207,10
99464,BT 230 V,TRS,3700,17,2,6,2
99465,BT 230 V,TRS,4600,1,10,123,9
99466,BT 230 V,TCB,3700,4,11,1,2
99468,BT 230 V,THE,9200,1,16,5,11
99469,BT 230 V,TCB,3700,18,1,3,15
99470,BT 230 V,TRS,3700,3,27,97,14
99471,BT 230 V,TCBD,3700,1,11,206,12
99473,BT 230 V,TGS,3700,3,37,141,53
99474,BT 230 V,TCBT,3700,3,4,11,16
99475,BT 230 V,TRS,4600,8,1,19,8
99476,BT 230 V,TCB,2300,13,3,203,802
99477,BT 230 V,TRS,3700,1,20,26,21
99478,BT 230 V,TRS,3700,5,6,110,40
99479,BT 230 V,TRS,9200,16,7,2,6
99480,BT 230 V,TRS,3700,3,9,305,51
99481,BT 230 V,TRS,3700,5,6,112,701
99482,BT 230 V,TRS,4600,7,1,27,8
99484,BT 230 V,TCBT,3700,18,1,121,601
99485,BT 230 V,TGS,3700,5,4,12,11
99486,BT 230 V,TCBT,3700,13,1,215,704
99487,BT 230 V,TRS,3700,4,1,9,10
99488,BT 230 V,TRS,3700,14,4,2,9
99490,BT 230 V,TRS,3700,5,11,301,28
99491,BT 230 V,TRS,3700,3,16,104,11
99492,BT 230 V,TRS,9200,16,6,211,600
99493,BT 230 V,TCBD,3700,10,1,529,700
99494,BT 230 V,TRS,4600,10,1,629,600
99496,BT 230 V,TGS,4600,1,10,201,4
99497,BT 230 V,TCB,3700,4,1,229,29
99498,BT 230 V,TRS,3700,10,1,48,418
99501,BT 230 V,TRS,7400,8,1,7,4
99502,BT 230 V,TRS,3700,5,8,104,6
99503,BT 230 V,TRS,4600,11,12,330,47
99504,BT 230 V,TRS,2300,1,14,3,8
99506,BT 230 V,TRS,3700,3,4,18,11
99507,BT 230 V,TRS,4600,3,27,10,801
99508,BT 230 V,TCB,3700,11,6,4,15
99509,BT 230 V,TRS,3700,6,1,29,608
99510,BT 230 V,TCB,3700,1,15,306,6
99511,BT 230 V,TCB,3700,10,5,203,31
99512,BT 230 V,TCBT,3700,3,16,109,7
99514,BT 230 V,TGS,3700,10,1,19,7
99515,BT 230 V,TCB,3700,17,2,5,2
99516,BT 230 V,TGS,3700,14,5,210,603
99517,BT 230 V,TCBT,3700,3,4,140,37
99518,BT 230 V,TRS,3700,1,16,15,7
99519,BT 230 V,TCBD,3700,3,17,645,811
99520,BT 230 V,THE,9200,19,9,204,51
99521,BT 230 V,TRS,3700,1,99,47,601
99522,BT 230 V,THE,3700,17,2,5,3
99523,BT 230 V,TRS,3700,9,1,24,2
99524,BT 230 V,TGS,3700,9,1,122,800
99525,BT 230 V,TCBD,3700,3,4,140,37
99526,BT 230 V,TRS,3700,7,1,2,7
99527,BT 230 V,TCBT,3700,16,1,2,800
99528,BT 230 V,TCB,3700,1,10,132,1
99530,BT 230 V,TRS,4600,1,18,203,10
99531,BT 230 V,TRS,3700,1,99,166,1
99532,BT 230 V,TRS,3700,3,37,133,11
99533,BT 230 V,TCBT,3700,14,1,117,9
99534,BT 230 V,TRS,3700,1,22,9,5
99535,BT 230 V,TRS,3700,1,99,47,601
99536,BT 230 V,TRS,3700,15,1,32,2
99537,BT 230 V,TRS,3700,1,17,1,16
99539,BT 230 V,TRS,3700,3,16,208,11
99540,BT 230 V,TRD,7400,1,15,210,2
99543,BT 230 V,TCB,3700,7,1,22,18
99544,BT 230 V,TCB,2300,14,3,206,25
99545,BT 230 V,TCB,3700,2,1,119,27
99547,BT 230 V,TRS,4600,5,12,11,607
99548,BT 230 V,TCBD,3700,15,1,139,27
99549,BT 230 V,TCB,3700,3,37,127,16
99550,BT 230 V,TGS,15000,10,3,15,23
99551,BT 230 V,TCB,3700,4,1,115,4
99552,BT 230 V,TRS,3700,15,1,139,38
99553,BT 230 V,TCBT,3700,3,4,140,37
99554,BT 230 V,TCB,3700,14,5,102,6
99555,BT 230 V,TCBD,3700,15,1,139,31
99556,BT 230 V,TCB,3700,5,1,14,608
99558,BT 230 V,TRS,3700,4,1,24,4
99559,BT 230 V,TRS,4600,1,99,23,600
99562,BT 230 V,TRS,3700,3,37,341,84
99563,BT 230 V,TRS,3700,1,18,113,2
99564,BT 230 V,TCB,3700,10,1,233,28
99565,BT 230 V,TRS,3700,10,1,72,4
99567,BT 230 V,TRS,3700,10,1,732,801
99568,BT 230 V,TCB,3700,1,18,203,10
99569,BT 230 V,TRS,2300,1,17,35,6
99570,BT 230 V,TRS,3700,14,1,216,36
99571,BT 230 V,TRS,4600,11,12,219,18
99573,BT 230 V,TRS,4600,1,99,23,600
99575,BT 230 V,TCBT,3700,5,10,112,18
99576,BT 230 V,TCBD,3700,15,1,139,27
99577,BT 230 V,TRS,3700,1,10,210,9
99578,BT 230 V,TRS,9200,3,37,526,801
99580,BT 230 V,TRS,3700,1,99,23,600
99581,BT 230 V,TRS,3700,5,1,309,701
99582,BT 230 V,TRS,3700,6,1,28,18
99583,BT 230 V,TGS,3700,10,3,321,13
99584,BT 230 V,TRS,4600,8,1,5,801
99585,BT 230 V,TRS,3700,18,1,215,711
99586,BT 230 V,TGS,3700,1,18,104,7
99588,BT 230 V,TRS,7400,3,17,77,2
99590,BT 230 V,TRS,3700,16,6,113,3
99592,BT 230 V,TRS,3700,1,23,102,1
99593,BT 230 V,TRS,4600,19,1,2,6
99594,BT 230 V,TCBT,3700,11,3,101,9
99595,BT 230 V,TGS,3700,10,3,26,7
99596,BT 230 V,TGS,3700,18,1,226,805
99598,BT 230 V,TCBD,3700,1,11,73,19
99599,BT 230 V,TRS,4600,17,1,26,5
99601,BT 230 V,TCBD,3700,11,12,330,87
99603,BT 230 V,THE,9200,15,11,203,16
99604,BT 230 V,TRS,3700,6,1,230,807
99605,BT 230 V,TGS,3700,6,7,101,18
99606,BT 230 V,TGS,4600,19,7,107,2
99607,BT 230 V,TRS,3700,3,5,212,36
99609,BT 230 V,TRS,2300,12,8,1,36
99610,BT 230 V,TCB,3700,17,1,2,11
99611,BT 230 V,TRS,3700,10,2,109,40
99613,BT 230 V,TRS,3700,3,16,205,10
99615,BT 230 V,TRS,4600,15,2,33,803
99616,BT 230 V,TRS,4600,5,11,401,40
99617,BT 230 V,TRS,4600,18,1,115,803
99618,BT 230 V,TCB,3700,3,37,342,58
99620,BT 230 V,TCB,3700,3,5,212,804
99621,BT 230 V,TRS,3700,9,1,120,7
99623,BT 230 V,TRS,3700,12,1,10,15
99626,BT 230 V,TCB,3700,1,15,209,5
99627,BT 230 V,TRS,2300,1,3,3,10
99629,BT 230 V,TRS,2300,10,2,206,7
99630,BT 230 V,TCBT,2300,18,1,122,9
99633,BT 230 V,TCB,2300,3,5,10,16
99634,BT 230 V,TRS,3700,1,17,116,18
99635,BT 230 V,TCBD,3700,2,1,5,7
99636,BT 230 V,TCB,3700,14,10,210,608
99637,BT 230 V,TCBD,3700,1,11,73,18
99638,BT 230 V,TCB,3700,5,8,102,52
99639,BT 230 V,TGS,9200,4,1,139,800
99640,BT 230 V,TRS,3700,16,1,1,11
99641,BT 230 V,TRS,2300,1,24,223,8
99642,BT 230 V,TCB,2300,13,9,10,43
99643,BT 230 V,TRS,3700,1,11,137,9
99644,BT 230 V,TRS,4600,1,13,12,800
99646,BT 230 V,TRS,3700,1,19,10,11
99647,BT 230 V,TCBD,3700,2,1,5,7
99648,BT 230 V,TCB,3700,17,3,7,5
99649,BT 230 V,TCBD,3700,2,1,5,6
99651,BT 230 V,TRS,4600,13,2,1,5
99652,BT 230 V,TGS,3700,11,12,130,79
99653,BT 230 V,TCBD,3700,3,37,517,31
99654,BT 230 V,TRS,6000,18,1,12,7
99655,BT 230 V,TGS,3700,6,1,230,45
99656,BT 230 V,TRD,7400,1,18,117,2
99657,BT 230 V,TRS,7400,1,4,103,5
99658,BT 230 V,TRS,4600,11,1,10,9
99659,BT 230 V,TRS,3700,16,6,22,22
99660,BT 230 V,TRS,3300,4,1,19,8
99661,BT 230 V,TRS,4600,1,6,304,11
99662,BT 230 V,TCB,3700,13,1,102,2
99663,BT 230 V,TRS,3700,14,5,410,605
99664,BT 230 V,TGS,3700,14,5,204,801
99665,BT 230 V,TRS,3700,10,2,112,20
99666,BT 230 V,TCBD,3700,3,17,645,812
99667,BT 230 V,TRD,3700,1,22,123,14
99668,BT 230 V,TCB,3700,7,1,17,14
99669,BT 230 V,TCBD,3700,3,4,140,37
99670,BT 230 V,TRS,7400,12,5,1,19
99671,BT 230 V,TCBT,3700,16,6,317,10
99672,BT 230 V,TGS,7400,8,1,9,8
99673,BT 230 V,TCB,3700,4,3,306,700
99676,BT 230 V,THE,9200,6,13,3,2
99677,BT 230 V,TRD,7400,1,16,136,8
99678,BT 230 V,TRS,3700,6,1,2,13
99679,BT 230 V,TCBD,3700,15,1,139,27
99680,BT 230 V,TRS,4600,15,3,107,25
99681,BT 230 V,TCB,3700,17,1,26,8
99682,BT 230 V,TCB,3700,10,1,44,7
99683,BT 230 V,TCB,3700,5,6,212,27
99685,BT 230 V,TCB,3700,11,11,302,48
99686,BT 230 V,TRS,7400,6,9,4,8
99687,BT 230 V,TCBD,3700,3,4,140,37
99689,BT 230 V,TRS,3700,13,1,112,10
99691,BT 230 V,TRS,4600,1,20,117,9
99692,BT 230 V,TGS,4600,3,8,319,21
99694,BT 230 V,TCB,3700,14,1,119,3
99695,BT 230 V,TGS,3700,1,24,212,5
99697,BT 230 V,TRS,4600,15,2,240,21
99698,BT 230 V,TRS,3700,3,37,593,804
99700,BT 230 V,TCBD,3700,3,4,235,812
99701,BT 230 V,TGS,3700,12,1,218,30
99702,BT 230 V,TRS,3700,10,1,732,801
99703,BT 230 V,TCBT,3700,3,37,517,22
99704,BT 230 V,TCBD,3700,2,1,5,8
99705,BT 230 V,TCB,3700,13,1,101,2
99707,BT 230 V,TRS,3700,3,37,443,804
99708,BT 230 V,TRS,3700,3,16,109,10
99709,BT 230 V,TCB,3700,13,9,9,6
99714,BT 230 V,TRS,3700,3,1,5,2
99715,BT 230 V,TRS,3700,1,5,204,6
99716,BT 230 V,TRS,9200,10,1,205,44
99717,BT 230 V,TCB,3700,10,1,72,820
99718,BT 230 V,TGS,3700,11,12,130,76
99719,BT 230 V,TRS,3700,14,5,109,600
99720,BT 230 V,TCB,3700,5,13,202,28
99721,BT 230 V,TGS,7400,10,1,529,612
99722,BT 230 V,TRS,3700,4,11,104,4
99723,BT 230 V,TRS,3700,15,1,6,5
99724,BT 230 V,TGS,12000,1,9,36,12
99725,BT 230 V,TCBT,3700,1,9,117,33
99726,BT 230 V,TRS,3700,12,2,403,111
99727,BT 230 V,TRS,3700,14,4,211,605
99728,BT 230 V,TRS,4600,10,2,211,609
99729,BT 230 V,TCBD,3700,15,1,139,705
99730,BT 230 V,THE,7400,11,12,26,206
99734,BT 230 V,TCB,3700,1,24,217,18
99735,BT 230 V,TRS,3700,3,17,170,7
99737,BT 230 V,TRS,4600,19,9,201,49
99738,BT 230 V,TRS,4600,4,3,308,123
99740,BT 230 V,TRS,7400,14,10,207,607
99741,BT 230 V,TRS,4600,3,17,267,53
99742,BT 230 V,TRS,3700,1,13,41,5
99744,BT 230 V,TCB,3700,17,1,19,11
99745,BT 230 V,TRS,3700,14,5,110,700
99746,BT 230 V,TCBD,3700,1,11,206,12
99747,BT 230 V,TGS,7400,3,1,6,15
99748,BT 230 V,TRS,3700,3,4,30,813
99753,BT 230 V,TCBD,3700,2,1,5,6
99754,BT 230 V,TRS,3700,1,24,124,12
99755,BT 230 V,TRS,7400,11,1,4,9
99756,BT 230 V,TCB,3700,3,2,118,602
99757,BT 230 V,TRS,3700,1,10,232,11
99758,BT 230 V,TRS,3700,1,20,9,4
99761,BT 230 V,TRS,3700,1,10,58,3
99762,BT 230 V,TCB,3700,14,10,302,4
99763,BT 230 V,TCB,3700,14,1,116,75
99764,BT 230 V,TCB,3700,5,8,101,94
99768,BT 230 V,TCB,3700,4,3,11,3
99769,BT 230 V,TRS,3700,1,11,90,819
99770,BT 230 V,TRS,3700,18,10,101,50
99771,BT 230 V,TRD,4600,1,3,104,600
99772,BT 230 V,TRS,4600,16,2,407,600
99773,BT 230 V,TRS,3700,15,1,139,38
99774,BT 230 V,TCB,3700,1,21,244,7
99775,BT 230 V,TRD,3700,10,2,212,27
99776,BT 230 V,TRS,7400,3,37,275,600
99777,BT 230 V,TCBD,3700,2,1,5,8
99778,BT 230 V,TCBD,2300,1,16,5,603
99779,BT 230 V,TCB,3700,3,37,329,601
99780,BT 230 V,TCBD,3700,3,4,257,801
99781,BT 230 V,TGS,4600,17,3,104,12
99782,BT 230 V,TGS,4600,1,23,209,8
99783,BT 230 V,TCB,3700,17,3,8,10
99784,BT 230 V,TCBD,3700,3,4,140,37
99785,BT 230 V,TRS,9200,10,1,252,1
99786,BT 230 V,TRD,9200,1,20,37,7
99788,BT 230 V,TRS,4600,1,11,206,700
99789,BT 230 V,TCBD,3700,15,1,139,705
99790,BT 230 V,TRS,3700,1,17,102,10
99791,BT 230 V,TCBD,3700,15,1,139,827
99792,BT 230 V,TRD,4600,14,10,306,61
99793,BT 230 V,TGS,3700,15,2,35,16
99794,BT 230 V,TRS,7400,1,22,218,11
99798,BT 230 V,TRS,4600,1,18,208,10
99799,BT 230 V,TRS,3700,3,37,135,5
99801,BT 230 V,TCB,3700,5,1,5,18
99802,BT 230 V,TRS,3700,2,7,106,619
99803,BT 230 V,TRS,3700,2,1,9,810
99804,BT 230 V,TRS,3700,4,5,202,12
99805,BT 230 V,APD,35000,15,1,13,11
99806,BT 230 V,TRS,4600,18,1,215,708
99807,BT 230 V,THE,9200,18,11,1,7
99808,BT 230 V,TCBT,3700,18,1,427,600
99810,BT 230 V,TCB,3700,17,3,9,600
99811,BT 230 V,TRS,4600,7,1,7,8
99813,BT 230 V,TRS,4600,16,6,212,40
99816,BT 230 V,TRS,3700,3,4,11,8
99817,BT 230 V,TRS,3700,17,3,101,6
99819,BT 230 V,TCBT,3700,4,1,234,24
99820,BT 230 V,TRS,3700,15,1,6,5
99821,BT 230 V,TCBD,3700,3,37,517,22
99822,BT 230 V,TRS,3700,10,1,732,801
99823,BT 230 V,TRS,3700,3,17,444,53
99825,BT 230 V,TGS,3700,18,1,215,711
99826,BT 230 V,TCB,3700,3,17,448,50
99827,BT 230 V,TCBD,3700,1,17,430,54
99828,BT 230 V,TRS,4600,6,8,201,25
99829,BT 230 V,TRS,4600,10,1,239,22
99830,BT 230 V,TCBD,3700,1,11,73,19
99832,BT 230 V,TCB,3700,13,4,202,601
99833,BT 230 V,TRS,3700,10,1,73,704
99834,BT 230 V,TRS,3700,3,16,207,36
99836,BT 230 V,TRS,3700,3,8,39,601
99837,BT 230 V,TCB,3700,1,10,57,9
99838,BT 230 V,TRS,4600,16,1,24,10
99839,BT 230 V,TRD,7400,1,9,22,10
99840,BT 230 V,TCBD,3700,3,37,517,32
99841,BT 230 V,TCBT,3700,14,1,2,3
99843,BT 230 V,TGS,3700,11,12,130,702
99844,BT 230 V,TGS,3700,11,12,130,702
99845,BT 230 V,TRS,4600,1,14,122,4
